trial,testing,parameters,net_reward,age,success
84,False,"{'a': 0.3, 'e': 0.9993516965311011}",-0.49999999999999994,10,0
85,False,"{'a': 0.3, 'e': 0.999347956274733}",-0.49999999999999994,10,0
86,False,"{'a': 0.3, 'e': 0.999344194453869}",-0.49999999999999994,10,0
87,False,"{'a': 0.3, 'e': 0.9993404109443429}",1.0,1,1
88,False,"{'a': 0.3, 'e': 0.9993366056212751}",-0.49999999999999994,10,0
89,False,"{'a': 0.3, 'e': 0.9993327783590689}",1.0,1,1
90,False,"{'a': 0.3, 'e': 0.9993289290314064}",-0.49999999999999994,10,0
91,False,"{'a': 0.3, 'e': 0.9993250575112445}",1.0,1,1
92,False,"{'a': 0.3, 'e': 0.9993211636708103}",1.0,1,1
93,False,"{'a': 0.3, 'e': 0.9993172473815973}",-0.49999999999999994,10,0
94,False,"{'a': 0.3, 'e': 0.999313308514362}",-0.49999999999999994,10,0
95,False,"{'a': 0.3, 'e': 0.9993093469391175}",-0.49999999999999994,10,0
96,False,"{'a': 0.3, 'e': 0.999305362525132}",-0.49999999999999994,10,0
97,False,"{'a': 0.3, 'e': 0.999301355140922}",1.0,1,1
98,False,"{'a': 0.3, 'e': 0.9992973246542498}",-0.49999999999999994,10,0
99,False,"{'a': 0.3, 'e': 0.9992932709321184}",-0.49999999999999994,10,0
100,False,"{'a': 0.3, 'e': 0.9992891938407674}",1.0,1,1
101,False,"{'a': 0.3, 'e': 0.9992850932456686}",-0.49999999999999994,10,0
102,False,"{'a': 0.3, 'e': 0.9992809690115213}",1.0,1,1
103,False,"{'a': 0.3, 'e': 0.9992768210022488}",-0.49999999999999994,10,0
104,False,"{'a': 0.3, 'e': 0.9992726490809927}",1.0,1,1
105,False,"{'a': 0.3, 'e': 0.9992684531101097}",-0.49999999999999994,10,0
106,False,"{'a': 0.3, 'e': 0.9992642329511656}",-0.49999999999999994,10,0
107,False,"{'a': 0.3, 'e': 0.9992599884649329}",-0.49999999999999994,10,0
108,False,"{'a': 0.3, 'e': 0.9992557195113844}",-0.49999999999999994,10,0
109,False,"{'a': 0.3, 'e': 0.9992514259496894}",-0.49999999999999994,10,0
110,False,"{'a': 0.3, 'e': 0.9992471076382088}",1.0,1,1
111,False,"{'a': 0.3, 'e': 0.9992427644344913}",1.0,1,1
112,False,"{'a': 0.3, 'e': 0.9992383961952678}",-0.49999999999999994,10,0
113,False,"{'a': 0.3, 'e': 0.9992340027764471}",-0.49999999999999994,10,0
114,False,"{'a': 0.3, 'e': 0.9992295840331115}",1.0,1,1
115,False,"{'a': 0.3, 'e': 0.9992251398195117}",-0.49999999999999994,10,0
116,False,"{'a': 0.3, 'e': 0.9992206699890621}",1.0,1,1
117,False,"{'a': 0.3, 'e': 0.9992161743943362}",-0.49999999999999994,10,0
118,False,"{'a': 0.3, 'e': 0.9992116528870618}",1.0,1,1
119,False,"{'a': 0.3, 'e': 0.9992071053181162}",-0.49999999999999994,10,0
120,False,"{'a': 0.3, 'e': 0.9992025315375207}",1.0,1,1
121,False,"{'a': 0.3, 'e': 0.9991979313944369}",-0.49999999999999994,10,0
122,False,"{'a': 0.3, 'e': 0.9991933047371612}",-0.49999999999999994,10,0
123,False,"{'a': 0.3, 'e': 0.9991886514131191}",-0.49999999999999994,10,0
124,False,"{'a': 0.3, 'e': 0.9991839712688618}",-0.49999999999999994,10,0
125,False,"{'a': 0.3, 'e': 0.9991792641500604}",-0.49999999999999994,10,0
126,False,"{'a': 0.3, 'e': 0.9991745299015}",1.0,1,1
127,False,"{'a': 0.3, 'e': 0.9991697683670765}",-0.49999999999999994,10,0
128,False,"{'a': 0.3, 'e': 0.9991649793897905}",1.0,1,1
129,False,"{'a': 0.3, 'e': 0.9991601628117415}",-0.49999999999999994,10,0
130,False,"{'a': 0.3, 'e': 0.9991553184741242}",-0.49999999999999994,10,0
131,False,"{'a': 0.3, 'e': 0.9991504462172227}",1.0,1,1
132,False,"{'a': 0.3, 'e': 0.999145545880405}",1.0,1,1
133,False,"{'a': 0.3, 'e': 0.9991406173021186}",1.0,1,1
134,False,"{'a': 0.3, 'e': 0.9991356603198839}",-0.49999999999999994,10,0
135,False,"{'a': 0.3, 'e': 0.9991306747702908}",-0.49999999999999994,10,0
136,False,"{'a': 0.3, 'e': 0.9991256604889915}",-0.49999999999999994,10,0
137,False,"{'a': 0.3, 'e': 0.9991206173106967}",-0.49999999999999994,10,0
138,False,"{'a': 0.3, 'e': 0.9991155450691691}",-0.49999999999999994,10,0
139,False,"{'a': 0.3, 'e': 0.9991104435972187}",1.0,1,1
140,False,"{'a': 0.3, 'e': 0.9991053127266971}",1.0,1,1
141,False,"{'a': 0.3, 'e': 0.9991001522884922}",-0.49999999999999994,10,0
142,False,"{'a': 0.3, 'e': 0.9990949621125228}",-0.49999999999999994,10,0
143,False,"{'a': 0.3, 'e': 0.9990897420277325}",-0.49999999999999994,10,0
144,False,"{'a': 0.3, 'e': 0.9990844918620845}",1.0,1,1
145,False,"{'a': 0.3, 'e': 0.9990792114425566}",1.0,1,1
146,False,"{'a': 0.3, 'e': 0.9990739005951351}",-0.49999999999999994,10,0
147,False,"{'a': 0.3, 'e': 0.9990685591448084}",-0.49999999999999994,10,0
148,False,"{'a': 0.3, 'e': 0.999063186915563}",-0.49999999999999994,10,0
149,False,"{'a': 0.3, 'e': 0.9990577837303758}",-0.49999999999999994,10,0
150,False,"{'a': 0.3, 'e': 0.9990523494112106}",-0.49999999999999994,10,0
151,False,"{'a': 0.3, 'e': 0.9990468837790105}",1.0,1,1
152,False,"{'a': 0.3, 'e': 0.9990413866536929}",-0.49999999999999994,10,0
153,False,"{'a': 0.3, 'e': 0.9990358578541435}",-0.49999999999999994,10,0
154,False,"{'a': 0.3, 'e': 0.9990302971982101}",-0.49999999999999994,10,0
155,False,"{'a': 0.3, 'e': 0.9990247045026982}",-0.49999999999999994,10,0
156,False,"{'a': 0.3, 'e': 0.9990190795833629}",-0.49999999999999994,10,0
157,False,"{'a': 0.3, 'e': 0.9990134222549043}",-0.49999999999999994,10,0
158,False,"{'a': 0.3, 'e': 0.9990077323309612}",1.0,1,1
159,False,"{'a': 0.3, 'e': 0.9990020096241049}",-0.49999999999999994,10,0
160,False,"{'a': 0.3, 'e': 0.9989962539458339}",1.0,1,1
161,False,"{'a': 0.3, 'e': 0.9989904651065664}",-0.49999999999999994,10,0
162,False,"{'a': 0.3, 'e': 0.9989846429156354}",-0.49999999999999994,10,0
163,False,"{'a': 0.3, 'e': 0.9989787871812821}",1.0,1,1
164,False,"{'a': 0.3, 'e': 0.9989728977106497}",-0.49999999999999994,10,0
165,False,"{'a': 0.3, 'e': 0.998966974309777}",-0.49999999999999994,10,0
166,False,"{'a': 0.3, 'e': 0.9989610167835923}",-0.49999999999999994,10,0
167,False,"{'a': 0.3, 'e': 0.9989550249359074}",1.0,1,1
168,False,"{'a': 0.3, 'e': 0.9989489985694108}",1.0,1,1
169,False,"{'a': 0.3, 'e': 0.9989429374856612}",1.0,1,1
170,False,"{'a': 0.3, 'e': 0.9989368414850818}",1.0,1,1
171,False,"{'a': 0.3, 'e': 0.9989307103669529}",1.0,1,1
172,False,"{'a': 0.3, 'e': 0.9989245439294069}",-0.49999999999999994,10,0
173,False,"{'a': 0.3, 'e': 0.9989183419694196}",1.0,1,1
174,False,"{'a': 0.3, 'e': 0.9989121042828059}",-0.49999999999999994,10,0
175,False,"{'a': 0.3, 'e': 0.9989058306642111}",-0.49999999999999994,10,0
176,False,"{'a': 0.3, 'e': 0.9988995209071067}",-0.49999999999999994,10,0
177,False,"{'a': 0.3, 'e': 0.9988931748037815}",-0.49999999999999994,10,0
178,False,"{'a': 0.3, 'e': 0.9988867921453357}",1.0,1,1
179,False,"{'a': 0.3, 'e': 0.9988803727216746}",-0.49999999999999994,10,0
180,False,"{'a': 0.3, 'e': 0.9988739163215017}",1.0,1,1
181,False,"{'a': 0.3, 'e': 0.998867422732311}",-0.49999999999999994,10,0
182,False,"{'a': 0.3, 'e': 0.9988608917403812}",1.0,1,1
183,False,"{'a': 0.3, 'e': 0.9988543231307683}",-0.49999999999999994,10,0
184,False,"{'a': 0.3, 'e': 0.9988477166872992}",1.0,1,1
185,False,"{'a': 0.3, 'e': 0.9988410721925635}",-0.49999999999999994,10,0
186,False,"{'a': 0.3, 'e': 0.9988343894279078}",1.0,1,1
187,False,"{'a': 0.3, 'e': 0.9988276681734286}",1.0,1,1
188,False,"{'a': 0.3, 'e': 0.9988209082079637}",1.0,1,1
189,False,"{'a': 0.3, 'e': 0.9988141093090872}",-0.49999999999999994,10,0
190,False,"{'a': 0.3, 'e': 0.9988072712531009}",1.0,1,1
191,False,"{'a': 0.3, 'e': 0.9988003938150272}",1.0,1,1
192,False,"{'a': 0.3, 'e': 0.9987934767686025}",-0.49999999999999994,10,0
193,False,"{'a': 0.3, 'e': 0.9987865198862695}",-0.49999999999999994,10,0
194,False,"{'a': 0.3, 'e': 0.9987795229391704}",-0.49999999999999994,10,0
195,False,"{'a': 0.3, 'e': 0.998772485697138}",-0.49999999999999994,10,0
196,False,"{'a': 0.3, 'e': 0.9987654079286902}",-0.49999999999999994,10,0
197,False,"{'a': 0.3, 'e': 0.9987582894010215}",-0.49999999999999994,10,0
198,False,"{'a': 0.3, 'e': 0.9987511298799961}",0.95,2,1
199,False,"{'a': 0.3, 'e': 0.9987439291301397}",1.0,1,1
200,False,"{'a': 0.3, 'e': 0.9987366869146316}",1.0,1,1
201,False,"{'a': 0.3, 'e': 0.9987294029952993}",-0.49999999999999994,10,0
202,False,"{'a': 0.3, 'e': 0.998722077132608}",-0.49999999999999994,10,0
203,False,"{'a': 0.3, 'e': 0.9987147090856544}",-0.49999999999999994,10,0
204,False,"{'a': 0.3, 'e': 0.9987072986121591}",-0.49999999999999994,10,0
205,False,"{'a': 0.3, 'e': 0.9986998454684584}",1.0,1,1
206,False,"{'a': 0.3, 'e': 0.9986923494094965}",-0.49999999999999994,10,0
207,False,"{'a': 0.3, 'e': 0.9986848101888175}",-0.49999999999999994,10,0
208,False,"{'a': 0.3, 'e': 0.9986772275585577}",1.0,1,1
209,False,"{'a': 0.3, 'e': 0.9986696012694379}",1.0,1,1
210,False,"{'a': 0.3, 'e': 0.9986619310707546}",-0.49999999999999994,10,0
211,False,"{'a': 0.3, 'e': 0.9986542167103734}",-0.49999999999999994,10,0
212,False,"{'a': 0.3, 'e': 0.9986464579347187}",1.0,1,1
213,False,"{'a': 0.3, 'e': 0.9986386544887681}",1.0,1,1
214,False,"{'a': 0.3, 'e': 0.9986308061160419}",-0.49999999999999994,10,0
215,False,"{'a': 0.3, 'e': 0.998622912558597}",1.0,1,1
216,False,"{'a': 0.3, 'e': 0.9986149735570163}",-0.49999999999999994,10,0
217,False,"{'a': 0.3, 'e': 0.9986069888504032}",-0.49999999999999994,10,0
218,False,"{'a': 0.3, 'e': 0.9985989581763702}",-0.49999999999999994,10,0
219,False,"{'a': 0.3, 'e': 0.9985908812710331}",-0.49999999999999994,10,0
220,False,"{'a': 0.3, 'e': 0.9985827578690011}",1.0,1,1
221,False,"{'a': 0.3, 'e': 0.9985745877033687}",1.0,1,1
222,False,"{'a': 0.3, 'e': 0.9985663705057067}",-0.49999999999999994,10,0
223,False,"{'a': 0.3, 'e': 0.9985581060060545}",-0.49999999999999994,10,0
224,False,"{'a': 0.3, 'e': 0.998549793932911}",1.0,1,1
225,False,"{'a': 0.3, 'e': 0.9985414340132257}",1.0,1,1
226,False,"{'a': 0.3, 'e': 0.9985330259723901}",-0.49999999999999994,10,0
227,False,"{'a': 0.3, 'e': 0.9985245695342293}",-0.49999999999999994,10,0
228,False,"{'a': 0.3, 'e': 0.9985160644209926}",1.0,1,1
229,False,"{'a': 0.3, 'e': 0.9985075103533446}",-0.49999999999999994,10,0
230,False,"{'a': 0.3, 'e': 0.9984989070503575}",-0.49999999999999994,10,0
231,False,"{'a': 0.3, 'e': 0.9984902542294999}",-0.49999999999999994,10,0
232,False,"{'a': 0.3, 'e': 0.9984815516066299}",-0.49999999999999994,10,0
233,False,"{'a': 0.3, 'e': 0.998472798895985}",-0.49999999999999994,10,0
234,False,"{'a': 0.3, 'e': 0.998463995810173}",1.0,1,1
235,False,"{'a': 0.3, 'e': 0.9984551420601632}",1.0,1,1
236,False,"{'a': 0.3, 'e': 0.9984462373552765}",-0.49999999999999994,10,0
237,False,"{'a': 0.3, 'e': 0.998437281403177}",-0.49999999999999994,10,0
238,False,"{'a': 0.3, 'e': 0.9984282739098624}",1.0,1,1
239,False,"{'a': 0.3, 'e': 0.9984192145796537}",-0.49999999999999994,10,0
240,False,"{'a': 0.3, 'e': 0.9984101031151872}",1.0,1,1
241,False,"{'a': 0.3, 'e': 0.998400939217404}",1.0,1,1
242,False,"{'a': 0.3, 'e': 0.998391722585541}",-0.49999999999999994,10,0
243,False,"{'a': 0.3, 'e': 0.9983824529171211}",-0.49999999999999994,10,0
244,False,"{'a': 0.3, 'e': 0.9983731299079437}",-0.49999999999999994,10,0
245,False,"{'a': 0.3, 'e': 0.9983637532520746}",1.0,1,1
246,False,"{'a': 0.3, 'e': 0.9983543226418369}",-0.49999999999999994,10,0
247,False,"{'a': 0.3, 'e': 0.9983448377678004}",1.0,1,1
248,False,"{'a': 0.3, 'e': 0.9983352983187727}",-0.49999999999999994,10,0
249,False,"{'a': 0.3, 'e': 0.9983257039817887}",-0.49999999999999994,10,0
250,False,"{'a': 0.3, 'e': 0.9983160544421005}",-0.49999999999999994,10,0
251,False,"{'a': 0.3, 'e': 0.9983063493831682}",-0.49999999999999994,10,0
252,False,"{'a': 0.3, 'e': 0.9982965884866484}",-0.49999999999999994,10,0
253,False,"{'a': 0.3, 'e': 0.9982867714323856}",-0.49999999999999994,10,0
254,False,"{'a': 0.3, 'e': 0.9982768978984016}",-0.49999999999999994,10,0
255,False,"{'a': 0.3, 'e': 0.9982669675608842}",1.0,1,1
256,False,"{'a': 0.3, 'e': 0.9982569800941784}",1.0,1,1
257,False,"{'a': 0.3, 'e': 0.9982469351707756}",0.95,2,1
258,False,"{'a': 0.3, 'e': 0.998236832461302}",-0.49999999999999994,10,0
259,False,"{'a': 0.3, 'e': 0.9982266716345103}",0.95,2,1
260,False,"{'a': 0.3, 'e': 0.9982164523572675}",1.0,1,1
261,False,"{'a': 0.3, 'e': 0.9982061742945447}",0.95,2,1
262,False,"{'a': 0.3, 'e': 0.9981958371094073}",0.95,2,1
263,False,"{'a': 0.3, 'e': 0.998185440463003}",-0.49999999999999994,10,0
264,False,"{'a': 0.3, 'e': 0.9981749840145517}",1.0,1,1
265,False,"{'a': 0.3, 'e': 0.9981644674213355}",1.0,1,1
266,False,"{'a': 0.3, 'e': 0.9981538903386861}",1.0,1,1
267,False,"{'a': 0.3, 'e': 0.9981432524199757}",-0.49999999999999994,10,0
268,False,"{'a': 0.3, 'e': 0.9981325533166046}",1.0,1,1
269,False,"{'a': 0.3, 'e': 0.9981217926779903}",1.0,1,1
270,False,"{'a': 0.3, 'e': 0.9981109701515581}",1.0,1,1
271,False,"{'a': 0.3, 'e': 0.9981000853827275}",-0.49999999999999994,10,0
272,False,"{'a': 0.3, 'e': 0.9980891380149028}",-0.49999999999999994,10,0
273,False,"{'a': 0.3, 'e': 0.9980781276894608}",-0.49999999999999994,10,0
274,False,"{'a': 0.3, 'e': 0.99806705404574}",1.0,1,1
275,False,"{'a': 0.3, 'e': 0.9980559167210289}",0.95,2,1
276,False,"{'a': 0.3, 'e': 0.9980447153505547}",1.0,1,1
277,False,"{'a': 0.3, 'e': 0.998033449567472}",1.0,1,1
278,False,"{'a': 0.3, 'e': 0.9980221190028506}",1.0,1,1
279,False,"{'a': 0.3, 'e': 0.9980107232856641}",0.95,2,1
280,False,"{'a': 0.3, 'e': 0.9979992620427788}",1.0,1,1
281,False,"{'a': 0.3, 'e': 0.9979877348989411}",-0.49999999999999994,10,0
282,False,"{'a': 0.3, 'e': 0.9979761414767657}",1.0,1,1
283,False,"{'a': 0.3, 'e': 0.9979644813967246}",-0.49999999999999994,10,0
284,False,"{'a': 0.3, 'e': 0.9979527542771337}",0.95,2,1
285,False,"{'a': 0.3, 'e': 0.9979409597341424}",1.0,1,1
286,False,"{'a': 0.3, 'e': 0.9979290973817201}",-0.49999999999999994,10,0
287,False,"{'a': 0.3, 'e': 0.9979171668316448}",1.0,1,1
288,False,"{'a': 0.3, 'e': 0.9979051676934905}",-0.49999999999999994,10,0
289,False,"{'a': 0.3, 'e': 0.9978930995746157}",-0.49999999999999994,10,0
290,False,"{'a': 0.3, 'e': 0.9978809620801495}",1.0,1,1
291,False,"{'a': 0.3, 'e': 0.9978687548129809}",-0.49999999999999994,10,0
292,False,"{'a': 0.3, 'e': 0.997856477373745}",1.0,1,1
293,False,"{'a': 0.3, 'e': 0.9978441293608116}",1.0,1,1
294,False,"{'a': 0.3, 'e': 0.9978317103702707}",1.0,1,1
295,False,"{'a': 0.3, 'e': 0.9978192199959224}",1.0,1,1
296,False,"{'a': 0.3, 'e': 0.9978066578292623}",0.95,2,1
297,False,"{'a': 0.3, 'e': 0.9977940234594685}",-0.49999999999999994,10,0
298,False,"{'a': 0.3, 'e': 0.9977813164733902}",-0.49999999999999994,10,0
299,False,"{'a': 0.3, 'e': 0.9977685364555338}",0.95,2,1
300,False,"{'a': 0.3, 'e': 0.9977556829880492}",-0.49999999999999994,10,0
301,False,"{'a': 0.3, 'e': 0.9977427556507182}",1.0,1,1
302,False,"{'a': 0.3, 'e': 0.9977297540209403}",-0.49999999999999994,10,0
303,False,"{'a': 0.3, 'e': 0.9977166776737197}",1.0,1,1
304,False,"{'a': 0.3, 'e': 0.9977035261816518}",-0.49999999999999994,10,0
305,False,"{'a': 0.3, 'e': 0.9976902991149106}",1.0,1,1
306,False,"{'a': 0.3, 'e': 0.9976769960412337}",1.0,1,1
307,False,"{'a': 0.3, 'e': 0.9976636165259106}",-0.49999999999999994,10,0
308,False,"{'a': 0.3, 'e': 0.9976501601317677}",1.0,1,1
309,False,"{'a': 0.3, 'e': 0.9976366264191554}",-0.49999999999999994,10,0
310,False,"{'a': 0.3, 'e': 0.9976230149459336}",0.95,2,1
311,False,"{'a': 0.3, 'e': 0.9976093252674593}",1.0,1,1
312,False,"{'a': 0.3, 'e': 0.9975955569365708}",0.95,2,1
313,False,"{'a': 0.3, 'e': 0.9975817095035749}",1.0,1,1
314,False,"{'a': 0.3, 'e': 0.9975677825162331}",1.0,1,1
315,False,"{'a': 0.3, 'e': 0.9975537755197468}",1.0,1,1
316,False,"{'a': 0.3, 'e': 0.9975396880567429}",1.0,1,1
317,False,"{'a': 0.3, 'e': 0.9975255196672608}",1.0,1,1
318,False,"{'a': 0.3, 'e': 0.9975112698887365}",0.95,2,1
319,False,"{'a': 0.3, 'e': 0.9974969382559888}",0.95,2,1
320,False,"{'a': 0.3, 'e': 0.997482524301206}",1.0,1,1
321,False,"{'a': 0.3, 'e': 0.997468027553929}",-0.49999999999999994,10,0
322,False,"{'a': 0.3, 'e': 0.9974534475410387}",1.0,1,1
323,False,"{'a': 0.3, 'e': 0.9974387837867399}",1.0,1,1
324,False,"{'a': 0.3, 'e': 0.9974240358125471}",-0.49999999999999994,10,0
325,False,"{'a': 0.3, 'e': 0.9974092031372704}",-0.49999999999999994,10,0
326,False,"{'a': 0.3, 'e': 0.9973942852769984}",0.95,2,1
327,False,"{'a': 0.3, 'e': 0.9973792817450855}",-0.49999999999999994,10,0
328,False,"{'a': 0.3, 'e': 0.997364192052135}",0.95,2,1
329,False,"{'a': 0.3, 'e': 0.9973490157059854}",1.0,1,1
330,False,"{'a': 0.3, 'e': 0.9973337522116938}",0.95,2,1
331,False,"{'a': 0.3, 'e': 0.997318401071521}",-0.49999999999999994,10,0
332,False,"{'a': 0.3, 'e': 0.997302961784917}",-0.49999999999999994,10,0
333,False,"{'a': 0.3, 'e': 0.9972874338485035}",0.95,2,1
334,False,"{'a': 0.3, 'e': 0.99727181675606}",1.0,1,1
335,False,"{'a': 0.3, 'e': 0.9972561099985081}",1.0,1,1
336,False,"{'a': 0.3, 'e': 0.9972403130638939}",0.95,2,1
337,False,"{'a': 0.3, 'e': 0.9972244254373748}",1.0,1,1
338,False,"{'a': 0.3, 'e': 0.9972084466012012}",-0.49999999999999994,10,0
339,False,"{'a': 0.3, 'e': 0.9971923760347019}",-0.49999999999999994,10,0
340,False,"{'a': 0.3, 'e': 0.9971762132142672}",1.0,1,1
341,False,"{'a': 0.3, 'e': 0.997159957613334}",0.95,2,1
342,False,"{'a': 0.3, 'e': 0.9971436087023675}",1.0,1,1
343,False,"{'a': 0.3, 'e': 0.9971271659488469}",-0.49999999999999994,10,0
344,False,"{'a': 0.3, 'e': 0.9971106288172472}",-0.49999999999999994,10,0
345,False,"{'a': 0.3, 'e': 0.9970939967690241}",1.0,1,1
346,False,"{'a': 0.3, 'e': 0.997077269262597}",0.95,2,1
347,False,"{'a': 0.3, 'e': 0.997060445753331}",1.0,1,1
348,False,"{'a': 0.3, 'e': 0.9970435256935225}",1.0,1,1
349,False,"{'a': 0.3, 'e': 0.9970265085323802}",1.0,1,1
350,False,"{'a': 0.3, 'e': 0.9970093937160092}",-0.49999999999999994,10,0
351,False,"{'a': 0.3, 'e': 0.9969921806873939}",-0.49999999999999994,10,0
352,False,"{'a': 0.3, 'e': 0.9969748688863805}",0.95,2,1
353,False,"{'a': 0.3, 'e': 0.9969574577496602}",0.95,2,1
354,False,"{'a': 0.3, 'e': 0.996939946710751}",0.95,2,1
355,False,"{'a': 0.3, 'e': 0.996922335199982}",1.0,1,1
356,False,"{'a': 0.3, 'e': 0.9969046226444735}",-0.49999999999999994,10,0
357,False,"{'a': 0.3, 'e': 0.9968868084681224}",-0.49999999999999994,10,0
358,False,"{'a': 0.3, 'e': 0.9968688920915817}",-0.49999999999999994,10,0
359,False,"{'a': 0.3, 'e': 0.9968508729322441}",0.95,2,1
360,False,"{'a': 0.3, 'e': 0.9968327504042241}",0.95,2,1
361,False,"{'a': 0.3, 'e': 0.9968145239183402}",-0.49999999999999994,10,0
362,False,"{'a': 0.3, 'e': 0.9967961928820963}",1.0,1,1
363,False,"{'a': 0.3, 'e': 0.9967777566996633}",0.95,2,1
364,False,"{'a': 0.3, 'e': 0.9967592147718627}",0.95,2,1
365,False,"{'a': 0.3, 'e': 0.9967405664961456}",0.95,2,1
366,False,"{'a': 0.3, 'e': 0.9967218112665766}",0.95,2,1
367,False,"{'a': 0.3, 'e': 0.9967029484738138}",-0.49999999999999994,10,0
368,False,"{'a': 0.3, 'e': 0.9966839775050911}",0.95,2,1
369,False,"{'a': 0.3, 'e': 0.996664897744199}",-0.49999999999999994,10,0
370,False,"{'a': 0.3, 'e': 0.9966457085714656}",1.0,1,1
371,False,"{'a': 0.3, 'e': 0.996626409363739}",0.95,2,1
372,False,"{'a': 0.3, 'e': 0.9966069994943665}",1.0,1,1
373,False,"{'a': 0.3, 'e': 0.9965874783331763}",-0.49999999999999994,10,0
374,False,"{'a': 0.3, 'e': 0.9965678452464588}",1.0,1,1
375,False,"{'a': 0.3, 'e': 0.9965480995969471}",-0.49999999999999994,10,0
376,False,"{'a': 0.3, 'e': 0.9965282407437966}",-0.49999999999999994,10,0
377,False,"{'a': 0.3, 'e': 0.9965082680425671}",0.95,2,1
378,False,"{'a': 0.3, 'e': 0.9964881808452022}",-0.49999999999999994,10,0
379,False,"{'a': 0.3, 'e': 0.9964679785000095}",0.95,2,1
380,False,"{'a': 0.3, 'e': 0.9964476603516417}",0.95,2,1
381,False,"{'a': 0.3, 'e': 0.9964272257410761}",1.0,1,1
382,False,"{'a': 0.3, 'e': 0.9964066740055944}",1.0,1,1
383,False,"{'a': 0.3, 'e': 0.9963860044787636}",-0.49999999999999994,10,0
384,False,"{'a': 0.3, 'e': 0.9963652164904141}",1.0,1,1
385,False,"{'a': 0.3, 'e': 0.9963443093666219}",0.95,2,1
386,False,"{'a': 0.3, 'e': 0.9963232824296854}",-0.49999999999999994,10,0
387,False,"{'a': 0.3, 'e': 0.9963021349981069}",1.0,1,1
388,False,"{'a': 0.3, 'e': 0.9962808663865719}",1.0,1,1
389,False,"{'a': 0.3, 'e': 0.9962594759059269}",0.95,2,1
390,False,"{'a': 0.3, 'e': 0.9962379628631605}",1.0,1,1
391,False,"{'a': 0.3, 'e': 0.9962163265613806}",1.0,1,1
392,False,"{'a': 0.3, 'e': 0.9961945662997954}",0.95,2,1
393,False,"{'a': 0.3, 'e': 0.9961726813736905}",0.95,2,1
394,False,"{'a': 0.3, 'e': 0.996150671074409}",1.0,1,1
395,False,"{'a': 0.3, 'e': 0.9961285346893292}",1.0,1,1
396,False,"{'a': 0.3, 'e': 0.9961062715018435}",-0.49999999999999994,10,0
397,False,"{'a': 0.3, 'e': 0.9960838807913373}",0.95,2,1
398,False,"{'a': 0.3, 'e': 0.9960613618331664}",-0.49999999999999994,10,0
399,False,"{'a': 0.3, 'e': 0.9960387138986364}",-0.49999999999999994,10,0
400,False,"{'a': 0.3, 'e': 0.9960159362549801}",0.95,2,1
401,False,"{'a': 0.3, 'e': 0.995993028165335}",0.95,2,1
402,False,"{'a': 0.3, 'e': 0.9959699888887229}",0.95,2,1
403,False,"{'a': 0.3, 'e': 0.9959468176800256}",-0.49999999999999994,10,0
404,False,"{'a': 0.3, 'e': 0.9959235137899644}",0.95,2,1
405,False,"{'a': 0.3, 'e': 0.9959000764650767}",-0.49999999999999994,10,0
406,False,"{'a': 0.3, 'e': 0.9958765049476936}",1.0,1,1
407,False,"{'a': 0.3, 'e': 0.9958527984759173}",1.0,1,1
408,False,"{'a': 0.3, 'e': 0.9958289562835989}",0.95,2,1
409,False,"{'a': 0.3, 'e': 0.9958049776003143}",0.95,2,1
410,False,"{'a': 0.3, 'e': 0.9957808616513423}",0.95,2,1
411,False,"{'a': 0.3, 'e': 0.9957566076576414}",0.95,2,1
412,False,"{'a': 0.3, 'e': 0.9957322148358255}",1.0,1,1
413,False,"{'a': 0.3, 'e': 0.9957076823981429}",1.0,1,1
414,False,"{'a': 0.3, 'e': 0.9956830095524498}",1.0,1,1
415,False,"{'a': 0.3, 'e': 0.9956581955021894}",-0.49999999999999994,10,0
416,False,"{'a': 0.3, 'e': 0.9956332394463667}",-0.49999999999999994,10,0
417,False,"{'a': 0.3, 'e': 0.995608140579525}",-0.49999999999999994,10,0
418,False,"{'a': 0.3, 'e': 0.9955828980917228}",-0.49999999999999994,10,0
419,False,"{'a': 0.3, 'e': 0.9955575111685088}",1.0,1,1
420,False,"{'a': 0.3, 'e': 0.9955319789908977}",1.0,1,1
421,False,"{'a': 0.3, 'e': 0.9955063007353474}",0.95,2,1
422,False,"{'a': 0.3, 'e': 0.9954804755737329}",1.0,1,1
423,False,"{'a': 0.3, 'e': 0.9954545026733221}",0.95,2,1
424,False,"{'a': 0.3, 'e': 0.9954283811967526}",-0.49999999999999994,10,0
425,False,"{'a': 0.3, 'e': 0.9954021103020055}",1.0,1,1
426,False,"{'a': 0.3, 'e': 0.995375689142381}",0.95,2,1
427,False,"{'a': 0.3, 'e': 0.995349116866473}",-0.49999999999999994,10,0
428,False,"{'a': 0.3, 'e': 0.9953223926181455}",0.95,2,1
429,False,"{'a': 0.3, 'e': 0.9952955155365056}",1.0,1,1
430,False,"{'a': 0.3, 'e': 0.9952684847558791}",-0.49999999999999994,10,0
431,False,"{'a': 0.3, 'e': 0.9952412994057848}",0.95,2,1
432,False,"{'a': 0.3, 'e': 0.9952139586109092}",0.95,2,1
433,False,"{'a': 0.3, 'e': 0.9951864614910803}",0.95,2,1
434,False,"{'a': 0.3, 'e': 0.9951588071612422}",1.0,1,1
435,False,"{'a': 0.3, 'e': 0.9951309947314291}",-0.49999999999999994,10,0
